Quiet home free ferry to Manhattan,40.64365,-74.09113,55
Cozy Ensuite Private Bathroom,40.6438,-74.09177,34
Room with private deck,40.63601,-74.09102,48
Entire NonSmoking Quiet Private Apartment,40.63847,-74.09229,76
Think of us as your  home Away from home.,40.638,-74.08768,1200
Countryn living,40.63651,-74.08917,60
The Height of staten island! Near R.U.M.C,40.64041,-74.08834,140
Modern Retreat/City Views. Near R.U.M.C,40.639664,-74.088959,124
Lovely studio near the ferry,40.64349,-74.09291,112
suite of two rooms  two beds with bath,40.64009,-74.08743,145
New private 3rd fl bedroom w/ it’s own bathroom,40.63637,-74.09034,60
Lovely place close to Staten Island Ferry,40.641,-74.08723,30
