Stylish Large SPARKLING Gramercy Loft!,40.74166,-73.9866,335
"6th Ave with Piano! Large 1-Bedroom, Furnished",40.742886,-73.9907,249
"Central San Diego 3 bedroom, 2 bath in Clairemont.",40.741895,-73.989308,249
2BR Entire Floor Apt in Flatiron,40.7408,-73.99065,300
Beautiful Apt - Flatiron/ Chelsea,40.74084,-73.99247,215
"Huge, central & artsy Park Ave apt!",40.74076,-73.98664,214
GREAT 2 BED  APT 6M- MADISON AVE IN NEW YORK CITY,40.74138,-73.9835,899
Huge Private Room in the BEST location,40.74079,-73.99304,111
Amazing apartment with great views,40.74399,-73.99105,900
Flatiron 1 Bedroom,40.74145,-73.98828,95
Chelsea Apt Great Location,40.74297,-73.99195,400
Excellent Location Gramercy Studio,40.74153,-73.98522,311
Convenient full 1 bdrm + loft apt,40.74004,-73.98883,180
Stylish One-Bedroom in Gramercy!,40.73923,-73.98808,264
NEWLY RENOVATED 1BDR PRIME LOCATION,40.74124,-73.99367,150
Luxury Apartment on Park ave,40.73926,-73.98758,150
"Sleek Loft, Premium Location",40.73994,-73.98741,275
Classic Loft in Gramercy/Flatiron - Amazing Value,40.74026,-73.98704,189
"Beautiful Flatiron 3 Bedroom, 2 Bath Loft",40.74142,-73.99132,650
1 bedroom PRIVATE backyard in heart of Flatiron,40.73912,-73.98724,150
105-1G Park Ave Location studio best value Sleeps3,40.74158,-73.98406,131
105-2C XL Studio Prime location Newly designed,40.74053,-73.98627,131
Elegant apt in the heart of the Flatiron District,40.74091,-73.98987,500
Luxury bedroom - Nomad Chelsea area,40.74372,-73.9905,110
LUXURY Flatiron Highrise 1 BR/1 BA,40.74416,-73.9915,159
Apartamento Algarve Holidays,40.74075,-73.98902,132
PH Loft Exec. Office w/ 2Beds Central Manhattan,40.74382,-73.98957,679
Exquisite Artist's Loft w/ king+queen in Flatiron,40.74299,-73.98905,125
Gorgeous loft by the Flatiron building,40.74098,-73.98852,180
UNIQUE 1 BED ROOM in FLATIRON/NOMAD/GRAMERCY,40.74103,-73.98472,91
Freehand New York - Premium Queen Room,40.7403,-73.98599,482
Freehand New York - Private Bunk Room,40.7403,-73.98599,473
Freehand New York - Solo Room,40.7403,-73.98599,448
The Penthouse,40.74043,-73.98528,2500
"Bright, modern 2 bedroom oasis middle of Flatiron!",40.74424,-73.99051,495
Garden apartment in the heart of Gramercy,40.74105,-73.98607,140
Big Room w Private Entrance in Bohemian Art Loft,40.74415,-73.99016,146
Perfectly Located Apartment in Gramercy,40.73958,-73.98472,200
Empire State Views! Large 1 bedroom NYC apartment,40.7428,-73.99119,180
Cozy Room in Massive Bohemian Art Loft,40.74341,-73.99193,167
Your own space in a 2BR Chelsea loft!,40.74224,-73.99263,103
Massive Bedroom in Spacious Artistic Chelsea Loft,40.7433,-73.99101,180
Chelsea loft: a PERFECT room and bath,40.74199,-73.99248,100
*Luxury Duplex Loft* across from Flatiron Building,40.74191,-73.99115,499
Nomad 1BR-sleeps 4 -Near all-best location***,40.74199,-73.98499,239
Stunning Full-Floor Loft w/Private Patio Flatiron,40.74074,-73.99007,599
Chelsea One Bedroom near Public Transportation,40.74445,-73.99078,361
Beautiful Chelsea Studio in Great Building and Loc,40.74406,-73.99051,246
Loft at the Flatiron,40.74095,-73.99123,1800
New Designer-Built Home w/Private Beach,40.74253,-73.98818,5000
Sonder Flatiron | Queen Room+,40.74295,-73.99012,535
Sonder Flatiron | Spacious King Room+,40.74296,-73.99036,711
"Chelsea Studio, Steps from the High Line",40.74401,-73.9906,236
Architectural Digest Featured Home with PARK VIEWS,40.7419,-73.98887,1500
Bright Artsy Apartment perfectly located in NYC!,40.74017,-73.98749,900
Cozy Studio Apartment in Flatiron District,40.73936,-73.98491,210
"Flatiron 2BR w/ W/D, Elevator, nr Eataly",40.7432769,-73.9912032,287
"Chelsea 2BR w/ Elevator, W/D, nr Mad Sq. Park",40.7432769,-73.9912032,308
One bedroom best location work from home fast Wi-Fi,40.74146,-73.98377,272
Penthouse Loft Space in Gramercy,40.74008,-73.99145,1400
Freehand New York - Queen Room,40.74138,-73.98634,472
Freehand New York - King room,40.73971,-73.98522,526
Rooftop Loft on 5th Avenue with Kitchen,40.74223,-73.99141,2800
Cute Flatiron Private Studio,40.74257,-73.98703,109
Beautiful Private Studio | Flatiron,40.74259,-73.98656,109
Elegant Studio | PRIVATE BATHROOM | Flatiron,40.74258,-73.98675,109
Queen Size Studio | Flatiron,40.74263,-73.98664,109
Lovely private Studio | Flatiron area,40.74256,-73.98708,109
Awesome Studio with full-size bed,40.74279,-73.98729,109
Sunny and Central Studio in Flatiron NYC!!,40.74218,-73.99112,130
Super central unit in NY!!,40.74252,-73.98965,140
Sonder Henri on 24 | Double Full Room,40.74265,-73.99032,622
Sonder Henri on 24 | King Room,40.74301,-73.98996,581
