BROOKLYN  STUDIO APARTMENT,40.67582,-73.94316,100
cozy bedroom in lovely garden apt,40.67634,-73.95143,100
Crown Heights Garden Apt.,40.67579,-73.95072,65
Brooklyn- Crown Heights Garden Apt.,40.67582,-73.9518,60
wonderful sleep 4,40.67823,-73.94719,90
"Spacious,Sunny, private one bedroom",40.67478,-73.95165,63
Large Sunny 1BR (Conv 2BR) Apt in Crown Heights Bk,40.67654,-73.94629,100
"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",40.6736,-73.9551,140
Beautiful Brooklyn Oasis,40.67188,-73.95097,130
Private room w/ queen bed + rooftop,40.67254,-73.95386,150
Bright spacious brooklyn apt,40.66946,-73.94638,105
"Brooklyn: Bright, Spacious & Cozy + Good Vibes",40.66385,-73.93229,50
Spacious & Comfy BK Brownstone,40.66941,-73.94988,108
Spacious 1 bed near subways/park,40.66824,-73.9617,150
"Large, furnished room in a 2 bedroom!",40.66883,-73.95296,60
Charming Brooklyn Studio,40.67223,-73.95556,110
Beautiful Spacious One Bedroom,40.67452,-73.96174,100
"Beautiful 2bd Apt near BK Museum, Crown Heights",40.66763,-73.95836,195
Bright & Vibrant in Crown Heights,40.67251,-73.95661,5560
Historic 3 Bedroom Eastern Parkway,40.66786,-73.93783,250
Sunny Bedroom with Private Kitchenette and Desk,40.67,-73.95128,76
"Private Bedroom, Bath & Books in Brooklyn",40.67808,-73.9573,99
Brooklyn Amazing 2bedrm Luxury Apt,40.67382,-73.94012,154
"3 BR apartment Crown Heights, BKLYN",40.67128,-73.94307,200
Fabulous  2 bdr discount on weekly/monthly stays,40.67543,-73.93971,175
large spacious room,40.67432,-73.94744,95
Beautiful Fresh Studio for Sublet,40.68031,-73.96336,175
Brooklyn's top,40.67606,-73.95127,199
"Great room in 2BR, Bright + Cozy!",40.66718,-73.95848,88
"1-BDRM, Good Light, Fire-Escape, AC",40.67512,-73.95972,115
"Sunny, Newly Redecorated Apt in Hip Brooklyn Area",40.67662,-73.95913,152
3 BR Apartment in Heart of Brooklyn,40.66971,-73.94479,259
Lovely 2-room Studio in Crown Hghts,40.67574,-73.95434,60
Comfortable Entire Apartment in Historic Mansion,40.67784,-73.94706,150
"Sunny Brooklyn Apt, Bedroom + Large Office",40.67277,-73.96171,200
Brooklyn Livin',40.66559,-73.93348,75
large spaciousbrownstone house,40.67265,-73.94803,109
"Steps From Art, Shopping & Eats",40.67369,-73.96258,150
Spacious Crown Heights Apartment,40.67542,-73.94685,119
Spacious 3 Bedroom Prospect Brooklyn near subway,40.67506,-73.95866,196
Crown Heights Small Private Studio Prime Location,40.67652,-73.95174,69
Sunny 2 bedroom in Prospect heights + terrace,40.67781,-73.96298,100
Lovely Room w private kitchen in Brownstone,40.67794,-73.95571,84
"Chic, quiet 1BR with patio (steps from the subway)",40.67117,-73.95717,140
"Sleek Studio Bedroom, Bathroom & Living | Private",40.67151,-73.95359,105
"Massive, sunny 1-br in Brooklyn",40.67071,-73.95409,150
Stylish Loft Apt in Brooklyn,40.6714,-73.95036,225
Private Bedroom WITH Living room and working space,40.6748,-73.94521,77
Spacious Guest Room in Brownstone,40.67551,-73.95228,71
Prospect Park Apt,40.67394,-73.95951,150
Perfect Temporary Brooklyn Home,40.66776,-73.9588,95
3-Bed Brownstone on Beautiful Block,40.67135,-73.94797,375
"Stylish 3 Bedrm, Pr'spct Park/ Long-term friendly⦂",40.67697,-73.96323,173
All Inclusive Brooklyn Getaway w/fast WiFi,40.6719,-73.92711,102
Peaceful studio apartment,40.67096,-73.92696,70
"Sunny, Comfortable Space",40.67245,-73.92388,122
THE LINCOLN PARLOR -Historic Brownstone Apartment,40.66949,-73.94939,185
Brooklyn Stunning Event Space.,40.67205,-73.93601,361
Comfortable Brown Stone apartment,40.6731,-73.94114,140
Large Light Filled Apartment,40.67154,-73.95535,85
3BR in a classic 1925 BK Limestone,40.67126,-73.94512,209
☆ unique DESIGNER apt ☆ Sleeps 4 ☆ Brooklyn Museum,40.66658,-73.95514,156
Charming Spacious 1 Bdrm Apt,40.67164,-73.95175,97
"Prvt, bath, kitchen, living, entrnc",40.66951,-73.94379,100
"Large, Sunny Brooklyn Apartment",40.66539,-73.95651,110
Sunny Room near all,40.67632,-73.92444,39
Huge sunny apartment right by the subway!,40.66471,-73.95509,130
1 bdrm in fully furnished 2bdrm apt,40.67223,-73.95019,150
Bohemian Brooklyn Bungalow,40.67026,-73.92587,80
"Cheap, furnished private room",40.67217,-73.95317,40
BBROOKLYNITE - Hidden Gem in Central Brooklyn,40.67226,-73.92759,220
Coozy Studio for one or two in Crown Heights,40.67086,-73.94563,114
Amazing Two Bedroom Apartment,40.67403,-73.94139,130
"Artsy and Comfy Bedroom, Living Room, Terrace",40.67726,-73.9491,107
The Big Brooklyn 2.0,40.66873,-73.95618,65
Spacious Studio in Prospect Heights,40.67571,-73.95161,60
Zen Master Bedroom in Sunny BK Loft,40.67611,-73.96126,75
Urban Holiday…,40.67321,-73.91821,95
Common Area + Room in Spacious Loft-Like Apt.,40.67698,-73.94684,45
Luxurious Brooklyn Getaway!,40.67449,-73.91413,104
Sunny Brooklyn room,40.67456,-73.96305,57
Steps away from Brooklyn museum,40.67301,-73.96093,135
Beautiful Penthouse Apt - Brooklyn,40.67907,-73.96367,125
BBROOKLYNITE Private Room for Rent,40.6726,-73.92841,125
Super cute private room +amminities,40.67044,-73.95664,160
Brooklyn Cozy and Convenient,40.66985,-73.93235,91
"Sunny, spacious 3-bedroom condo near Prospect Park",40.67719,-73.96266,400
Affordable Room in Artsy Apartment,40.67172,-73.95703,52
Brooklyn 3BR Near Subways,40.67497,-73.92336,132
The Lincoln,40.67122,-73.95012,220
"Spacious, Sunny 1 Bedroom Apartment",40.67366,-73.95895,98
Large & bright 2bd/2ba steps from everything,40.67209,-73.95906,250
Spacious 1 bd in Crown Heights,40.67309,-73.93048,90
Serengeti Comfy Private in NYC,40.66875,-73.92389,115
Garden Floor Duplex with patio,40.6769,-73.9454,145
Curious on Tanzania: Brooklyn Apt 🌟🌟🌟🌟,40.66748,-73.92589,95
Architect's Oasis,40.66942,-73.94938,250
★ Convenience & Comfort Awaits!  ♥️ Your Stay! ★,40.67561,-73.93118,80
"Landmark Cottage, Brownstone block",40.67651,-73.94466,225
"A bright, beautiful treehouse",40.6685,-73.94703,100
Huge Apartment! Convenient! Artsy! Comfy!,40.67046,-73.95618,104
Bright Room in Great Location,40.67284,-73.9521,65
Bedroom in Spacious Loft-Like Apt.,40.67705,-73.94499,42
Brand New Furnished Brooklyn Apt.,40.67664,-73.95818,150
Big New York City Suite Near Subway,40.66644,-73.92964,122
Brooklyn 1 BR Near Subway,40.67308,-73.92508,70
Private Room In A Comfy 3BR Apt,40.67152,-73.92687,80
Beautiful  brownstone room,40.67247,-73.94797,120
Appartement en duplex de 3 chambres,40.67039,-73.93955,290
COMFORTABLE & COZY-2 STOPS BARCLAY,40.6676,-73.94988,400
Charming Room in Prospect Heights!,40.67605,-73.95997,50
Spacious 1 Bedroom in Bohemian Comfort,40.67737,-73.96357,133
Bedroom in Crown Heights,40.67054,-73.95668,45
Your Brooklyn Nook,40.67389,-73.95346,93
Cozy & Clean #3,40.67451,-73.95082,133
Cozy & Clean #4,40.67601,-73.95225,131
"Sunny, Artsy Brooklyn Room",40.67715,-73.95816,75
Cozy Bedroom in Brooklyn,40.67116,-73.93582,40
Charming 1BD Across from Park,40.67171,-73.94382,82
Modern 1 BD near Prospect Park,40.67113,-73.96,112
great room in the best place,40.67083,-73.94944,44
"Spacious, Cool 1-BD in Brooklyn",40.6744,-73.94431,85
Huge Room in First Floor Brownstone,40.67348,-73.947,78
One bed room with Manhattan view .prospect heights,40.67332,-73.95936,60
1BR 2-blocks from BK Museum,40.66947,-73.95843,130
Sunny and Spacious Brooklyn Apartment,40.67784,-73.94519,199
Cosy room in spacious apartment,40.6722,-73.94544,75
Labor Day Special: Brooklyn Base Camp,40.67642,-73.95593,55
A Crown Heights Holiday,40.67226,-73.95669,65
2 Bedroom midcentury Brooklyn Brownstone apartment,40.67806,-73.94722,150
Cozy & Clean #2,40.67395,-73.95107,99
Great Prospect / Crown Heights 1BR,40.67741,-73.96326,91
Perfectly Located Brooklyn Studio,40.67314,-73.96278,98
Sun-Filled Apartment 1 Minute From Subway,40.66687,-73.95023,275
Comfortable Crown Heights Room,40.67221,-73.95584,50
"Large Sunny Room, Crown Heights, BK",40.67453497753536,-73.95720981120394,80
Vintage Jewel in Crown Heights,40.67247,-73.92894,96
Spacious room available in Brooklyn,40.66906,-73.93491,40
Spacious Room in  Brooklyn,40.67216,-73.94281,70
"Come, relax, and explore NYC",40.67178,-73.95272,53
Room in Big Duplex and Backyard!,40.67734,-73.94826,46
1BR bottom fl  apt Prospect Heights,40.67486,-73.96068,125
"Luxury 2BR, Prime Location, 20 Min to Manhattan",40.6701,-73.95714,170
Cozy & Clean #1,40.67614,-73.95235,99
The Perfect Studio in Brooklyn,40.67025,-73.95206,55
True 1 Bedroom Apartment,40.66926,-73.95897,70
Classic Brooklyn Row House,40.67192,-73.9555,220
BIG SUNNY ROOM IN CROWN HEIGHTS,40.67331,-73.95863,55
Spacious Bedroom in Brooklyn,40.66938,-73.95055,44
Room in Historical Crown Heights,40.66756,-73.95187,55
Nice Cozy Space,40.6726,-73.92859,120
Tree-lined block+Roof+private rooms,40.67543,-73.95923,79
"Cozy ""Jr."" 1B, historic brownstone",40.67655,-73.95356,110
Bright and Spacious in Trendy Area,40.67304,-73.95777,100
Huge one bedroom apartment,40.67011,-73.95082,115
LUXE CROWN HEIGHTS DUPLEX - Rooftop City Views,40.66666,-73.95432,212
"Big, sunny garden apt in Brooklyn",40.67895,-73.96302,250
"BIG Beautiful private bedroom, 5 minutes to subway",40.67654,-73.95138,60
Private room in the best part of BK,40.6696,-73.94685,54
Cozy Room in the Heart of Brooklyn!,40.66852,-73.94962,55
Charming Cozy Brooklyn 1BR,40.67196,-73.95103,125
"Clean,quiet room near prospect park",40.67035,-73.95328,225
Perfect Rental Near Prospect Park!,40.66913,-73.95898,45
Light-Drenched Private 1 Bedroom,40.66651,-73.92779,40
Extraordinary One Bedroom Apartment,40.66493,-73.95543,175
"Clean private room, 20min from City",40.67158,-73.93481,40
