Midtown Pied-a-terre,40.76724,-73.98664,175
Most Central Location!,40.7672,-73.98464,200
1 br in a 2 br apt (Midtown West),40.76203,-73.98869,139
Luxury HiRise XL 1BR Skyline views,40.75523,-73.99792,299
"Great new apt, close to everything",40.76505,-73.98716,250
Time Square  Shared APT.,40.75587,-73.99399,73
Hell's Kitchen Funky 80s Hideaway!,40.76263,-73.99401,146
Hells Kitchen Ground Fl 1-bedroom,40.75981,-73.99138,175
Lovely Hell's Kitchen Studio...,40.76198,-73.99361,182
1 bedroom apt in Midtown West,40.76387,-73.98742,157
"""True Love"" Room W Private Entrance In Midtown",40.76314,-73.9868,80
Cozy bedroom near Times Square,40.76269,-73.99361,110
Large Private Midtown Room!,40.75622,-73.99455,123
Cozy 2 BD in Midtown West,40.75855,-73.99189,110
Studio apartment by Columbus Circle,40.76425,-73.98475,110
Room for Two in Midtown West,40.76119,-73.99225,100
*Extremely Rare* Private Midtown Garden Oasis Loft,40.76114,-73.99369,149
"CONTEMPORARY APT. IN HELL'S KITCHEN, NYC",40.77147,-73.99434,200
Central Park View From High Floor,40.76691,-73.98361,2000
Adorable Midtown West Studio!,40.76041,-73.9962,95
INSANE NYC views! Live in the sky!,40.76042,-73.9975,375
"Hell's Kitchen, Midtown west!",40.76242,-73.99217,136
2BD luxury apt w/Drmn/Concierge,40.76219,-73.98705,395
GREAT Studio apartment in Midtown W,40.76197,-73.99496,118
Spacious 2 bedroom near Times Sq,40.7593,-73.99143,1000
ALL YOU NEED!! HK/TIME SQ./THEATER (READ REVIEWS),40.76227,-73.98686,205
Amazing Location - Times Sq./5th Ave/all trains!,40.7648,-73.98469,86
LUXURY TIMES SQUARE APARTMENT,40.76185,-73.99463,519
Columbus Circle/Central Park/Hells Kitchen,40.76828,-73.98783,93
Furnished BR in Shared 2BR Manhatta,40.75892,-73.99133,96
Beautiful Modern Midtown Apartment,40.76412,-73.98854,241
809-6A NEW 2BR Private Roof & City View,40.76684,-73.98802,183
809-6B  NEW 2BR Duplex Breathtaking Views Beauty,40.7665,-73.98844,207
Large Room In Newly Renovated Hell's Kitchen Apt.,40.76473,-73.9914,126
Private Room -  Midtown/Central Park,40.76757,-73.98593,166
809-3A  1BR  Columbus Circle Elevator W/D,40.76688,-73.98644,151
High Floor apt.near Columbus Circle,40.76731,-73.98437,180
"Conv. 2 Bedroom Luxury Condo, Amazing Views",40.75679,-73.9981,525
Times Square Modern Apartment,40.76233,-73.9926,214
280 Degree Views Of Manhattan (TS),40.75825,-73.9944,499
Elegant 1BR @ Columbus Circle,40.76639,-73.98449,250
Best View/Luxury Building/Time Squ.,40.75742,-73.99342,105
Studio in Hell's Kitchen,40.76494,-73.98799,100
Spacious 1-BR Midtown West,40.75594,-73.99224,119
LARGE 2 BEDROOM FOR SUPER BOWL,40.76885,-73.98806,599
In the heart of Hell's Kitchen,40.76132,-73.99141,175
1BR Superbowl rental Hells Kitchen,40.7598,-73.98886,850
Mid Town East Side Apartment,40.75786,-73.99485,800
large 2bdrm apt - midtown manhattan,40.7631,-73.99009,200
Luxury Studio -Midtown/Times Square,40.76774,-73.98503,425
Awesome Hells Kitchen Apt!,40.76367,-73.99241,150
809-5A  Gorgeous New 1BR Heart of Midtown,40.76527,-73.98864,151
Large Private BR in Hell's Kitchen,40.76316,-73.99135,120
Times Square Area Quiet + Private Guest Studio,40.75937,-73.99161,225
SUPERBOWLSUNDAY! 3BLOCK FROM TIMESQ,40.75386,-73.99289,350
Theater District Studio (Sleeps 4),40.76453,-73.99515,100
Luxury High Rise Near Central Park,40.76562,-73.98462,250
Private room in Hell's Kitchen,40.76545,-73.98882,120
"1BR and ensuite bath, minutes from Central Park",40.7675,-73.98421,65
Columbus Circle/Central Park - WIFI,40.7642,-73.99133,189
Fab apt in historic Hell’s Kitchen. Private. Safe.,40.76281,-73.99281,199
Beautiful Studio Near Times Square,40.75946,-73.99623,300
Fabulous 1 Bedroom Apt for 1 week,40.76665,-73.98457,150
A Beautiful Alvoce Studio,40.76027,-73.99081,190
Private Room in Famed Artistic Flat,40.76878,-73.98719,110
Home Away From Home – Midtown,40.76511,-73.99419,200
HUGE PRIVATE BEDROOM & BATHROOM,40.76517,-73.98828,150
Amazing Priv 1 BR in Hells Kitchen,40.76053,-73.99002,200
809-2AA| Columbus Circle~W/D~new BLDG,40.76469,-73.98694,170
Hidden Manhattan Brownstone,40.75615,-73.99357,149
Great Apt 5min from Time Square NYC,40.767,-73.98499,100
Studio Apt,40.75628,-73.99382,70
Location is Everything!,40.76375,-73.99271,150
Luxury Building in Time Square,40.76122,-73.98801,189
Loft w/ Amazing Private Terrace& Private Entrance,40.76091,-73.99085,75
Cozy Room in Classic NY Apt//Lively Midtown Area,40.76684,-73.98714,50
Beautiful 1 Bedroom in Midtown West,40.76522,-73.99353,225
Columbus Circle 2br,40.76842,-73.98589,150
Cozy Hells Kitchen/Times Sq 2BR,40.76363,-73.98871,160
"Bright 1BR, central location",40.75378,-73.99633,150
Penthouse for 4th of July Weekend,40.76477,-73.99507,200
Private Room in Midtown Manhattan,40.76043,-73.99574,91
Large Room with Private Bathroom,40.75506,-73.99622,129
$99 Manhattan/Time Sq.,40.75892,-73.99526,150
HEART of NEW YORK // ニューヨークの中心,40.75956,-73.9888,107
Elite Exclusive Chic NYC Times Square LuxuryApt,40.7603,-73.99842,247
FURNISHED STUDIO LUXURY BLDING,40.75656,-73.99928,74
Thanksgiving Vacation,40.75835,-73.99286,200
Private Room with Queen size bed,40.75985,-73.9956,89
Cozy Room by CentralPark-Times Sq,40.76957,-73.9889,79
New York City Studio,40.76748,-73.98816,150
"2 Bedroom, 1 Bath Hell's Kitchen",40.76128,-73.99331,272
LARGE GREAT STUDIO HELLS KITCHEN,40.76603,-73.98746,150
"PRICE REDUCED! Clean, safe, & roomy",40.76858,-73.98704,145
NEAR TIMES SQUARE & CENTRAL PARK!,40.76683,-73.98448,125
great location luxury buiding,40.7646,-73.98799,225
Times Square Cozy Studio,40.76291,-73.98833,95
Studio Apartment in Midtown,40.76698,-73.98839,135
MODERN Luxury Hotel Residence in Midtown,40.75552,-73.994,99
New Year's Eve in the Heart of NYC!,40.7597,-73.99163,225
Cozy Queen BR in Hell's Kitchen,40.76431,-73.98965,200
Theatre Row Lovely 1BR! Near Times Square!,40.7629,-73.98857,146
Beautiful One Bedroom Apartment,40.7666,-73.98475,450
809-4A | Columbus Circle ~New BLDG~1BR~W/D,40.76667,-73.98805,184
809-2A Gorgeous 1BR New W/D Modern Best Location,40.76696,-73.98853,141
809-4B  Studio Balcony W/D Prime location,40.76681,-73.98638,151
Fun in the Heart of Manhattan,40.76209,-73.98816,160
Cozy Room in Times Square,40.76247,-73.99359,70
Luxury 2BD/2BA Times Square Condo,40.75692,-73.99175,349
809-2B New bldg~Jr 1~colombus circle~Balcony~WD,40.76656,-73.98706,155
Cozy Quiet 1 BR Apt Hell's Kitchen,40.76301,-73.98824,350
Master Private Room in Midtown,40.76324,-73.98563,150
2 bedroom in hell's kitchen,40.76329,-73.99554,180
NYC fantastic One Bedroom w/view,40.7695,-73.98802,259
Luxury-Spacious-Times Square-Bright-City Views,40.76245,-73.98667,165
Great BedRoom in Hell's Kitchen 2 Bdrm..,40.76284,-73.99226,100
"Hell´s Kitchen, cozy functional 2br",40.7611,-73.99316,150
Luxury Apt near Time Square,40.7603,-73.994,130
Specious Room Next to Time Square/Central Park,40.76833,-73.98835,172
Bright and Spacious Two Room Studio in Midtown!!!,40.76459,-73.98891,400
[205] 5 min WALK to Times Square,40.76151,-73.99098,211
Times Square/Hells Kitchen Home,40.76131,-73.99039,193
[203] 5 min WALK to Times Square,40.76179,-73.99074,156
[206] 5 min WALK to Times Square,40.76179,-73.99074,256
[306] 5 min WALK to Times Square,40.76008,-73.99067,246
[301] 5 min WALK to Times Square,40.76032,-73.98921,156
[302] 5 min WALK to Times Square,40.75987,-73.99099,156
Real New York City Cozy Living,40.75603,-73.99247,95
[305] 5 min WALK to Times Square!,40.76181,-73.98969,166
[307] 5 min WALK to Times Square,40.75988,-73.99093,156
585 sf Luxury Studio,40.76789,-73.9838,400
Large private bed/bath by Times Sq,40.75705,-73.99559,90
2 bed apartment 2 blocks from 42 st,40.75952,-73.99433,150
Hell’s Kitchen Oasis,40.76436,-73.99198,249
Huge BR in Hell's Kitchen,40.75553,-73.99624,105
Cosy Master bedroom in Midtown West,40.76409,-73.99091,90
Charming 2 Bedroom Apt in Midtown,40.76237,-73.98801,300
Midtown West Modern Charming 1BD Apt near Times Sq,40.76543,-73.98766,150
Exposed brick Room- Columbus Circle,40.7699,-73.98985,120
The Artist's Experience,40.76467,-73.99121,125
[201] 5 min WALK to Times Square,40.76073,-73.98908,251
Midtown West Studio,40.76449,-73.9934,175
Time Square! 2 Fully Furnished apt!,40.76213,-73.99029,255
Private Room Steps from Time Square,40.75934,-73.99044,70
HK SWEET SPOT,40.76037,-73.99205,200
Cozy 2BR apt in Midtown West/Chelsea/Hells Kitchen,40.75698,-73.99766,235
Room for 2 in Amazing duplex Loft,40.75753,-73.99706,130
Prime Location in Theatre District,40.75955,-73.98834,150
Artist's Loft in Garment District,40.75492,-73.99557,185
New York - Theatre District Luxury Building,40.76028,-73.99501,500
Charming Hell's Kitchen nest -- bedroom 2,40.76921,-73.98923,79
Studio in Manhattan,40.76599,-73.98388,152
Sunny Loft Studio on 46th and 10th,40.76326,-73.99142,500
Studio midtown west,40.75788,-73.99707,340
1 Bed Room BEST LOCATION EPIC VIEWS,40.75966,-73.9929,304
New York - Theatre District- Luxury Building,40.76027,-73.99374,550
Petite Retreat in Hell's Kitchen,40.76218,-73.99278,139
Amazing view from luxury building near Times Sq,40.76172,-73.98684,119
Cozy Apartment Near Central Park,40.76389,-73.99072,85
Private Studio in Times Square,40.75928,-73.98985,100
Stay next to TimesSquare & Broadway,40.76231,-73.99322,250
NEW: 2 BR Steps from Times Square,40.76173,-73.99157,275
"Top floor, Hudson River views",40.76642,-73.98621,120
,40.76617,-73.98435,190
NEW HUGE 2 ROOMS TIMES SQ CHIC NY!!,40.7649,-73.99485,70
Huge New Reno Slick Times Sq Quiet!West 48th,40.76535,-73.99298,70
Times Sq brand huge new 2 room!!!!,40.75724,-73.99582,80
Modern reno 2 room Times Sq quiet!,40.76347,-73.99362,80
Reno huge located on west 39th&9th!!!,40.76537,-73.99479,70
"Luxury Midtown West 1BR w/pool, wifi",40.76153,-73.99878,469
"Large 1BR Apartment, near Times Sq (2nd Floor)",40.76217,-73.99153,305
Home for the Holidays: Midtown West,40.76317,-73.98954,142
Brand new apt in heart of Midtown!,40.75347,-73.99336,280
Amazing last minute Thanksgiving,40.7649,-73.98925,299
2BR - TIMES SQUARE - MODERN,40.76575,-73.98766,184
Private queen room - Hell's Kitchen,40.76541,-73.98741,83
Large 1-bedroom near Times Square (3rd Floor),40.76136,-73.99226,355
"Large bright room,near Times Square",40.7608,-73.9947,95
Fabulous 1BA/1BD near Times Square,40.7654,-73.98529,200
Cozy Room in Hell's Kitchen,40.76684,-73.98766,60
Semi-Private Room Next to TimeSqare,40.76593,-73.99409,65
Cozy Room in Hell's kitchen,40.762,-73.99415,110
Cute 1 Bedroom in Hells Kitchen,40.76301,-73.9927,150
High rise apartment with Central Park views!,40.76855,-73.98647,175
Cozy Room in Hell's Kitchen,40.76009,-73.99189,85
Vibrant 1 Bedroom Apt.in Midtown,40.76683,-73.9854,290
"Spacious, modern 1BR by Times Sq",40.76142,-73.9936,245
Great location next to Times Square,40.76059,-73.99475,60
521 West 48th street Studio with private outdoor,40.76372,-73.99318,108
Private 2 Bedroom Apt Minutes from Times Square,40.7625,-73.98861,175
"Times Square 2 blks away, Happy NY!",40.76254,-73.99165,295
521 West 48-Two bedroom apartment in Midtown West,40.76439,-73.99457,180
521 West 48-Great apartment,40.76429,-73.99486,100
521 West 48-Studio Near Time Square,40.76411,-73.99371,130
Amazing Views Luxury VIP Manhattan,40.76251,-74.00019,650
Cute Apartment in Hell's Kitchen,40.75657,-73.99452,200
Charming Apartment in Midtown,40.7548,-73.9974,275
521 West 48-Street,40.76411,-73.99371,125
Entire Apartment to yourself in the Heart of NYC!!,40.76453,-73.98774,300
Luxury Building 5 Mins- Times Sq,40.76407,-73.98868,169
nice apartment in New york city,40.75979,-73.99216,75
Studio 5 min walk to Time Square,40.76538,-73.99534,250
Luxury New York Apartment,40.76198,-73.99739,550
521 West 48-Spacious Studio,40.76411,-73.99371,115
Stairway to Heaven,40.76053,-73.99255,150
521 West 48-Beautiful 1 bed with terrace,40.76411,-73.99371,160
521 West 48-Studio Near Times Square,40.76411,-73.99371,125
Private Room in mid town west,40.76714,-73.99229,100
"Luxury Midtown West Studio w/pool, wifi",40.76153,-73.99878,369
"Luxury Midtown West 2BR w/pool, wifi",40.76153,-73.99878,649
Cozy SunLit Room Next To TimeSquare,40.76543,-73.98816,79
521 West 48-Beautiful 2 bed Near Times Square,40.76411,-73.99371,170
Bright Midtown Apartment,40.7653,-73.98825,59
Actual bedroom! Midtown West!,40.75882,-73.99496,100
Alcove Studio,40.75519,-73.99331,140
Clean/Elegant HK Apt. w/ Cute Bear,40.76262,-73.98598,160
Hell's Kitchen Hideaway,40.76088,-73.99498,100
521 West 48-Spacious Studio,40.76411,-73.99371,125
Bright Studio Near to Time Square,40.76411,-73.99371,115
Apt in Heart of Hell's Kichen,40.76228,-73.99001,80
Private & Clean NYC 1BR | Kitchen & Washer/D | GLS,40.76153,-73.99878,455
Private Theatre District Bedroom,40.75857,-73.98942,65
Central Park studio at great price!,40.7675,-73.9879,100
Cozy Apt in BEST LOCATION,40.76532,-73.98997,89
Hells Kitchen Studio,40.768,-73.98557,197
Cozy and privat studio near Times Sq,40.7603,-73.99602,80
Near Times Square,40.76401,-73.99649,240
521 West 48-Studio Near Times Square,40.76411,-73.99371,115
2 bed apt: heart of Times Square,40.75784,-73.99461,200
521 West 48th-1 bed Apt Near to Time Square,40.76411,-73.99371,135
Midtown Manhattan Two Full Bedrooms - Private,40.7621,-73.9928,145
Cozy 2Bed in Hell's Kitchen,40.76304,-73.99166,155
ROOM in Great Location,40.76341,-73.99098,80
Traveller's Flat – Hell's Kitchen,40.76503,-73.99596,200
Private room in the heart of NY,40.76049,-73.98748,150
521 West 48th-2 bedroom Midtown West,40.76411,-73.99371,180
521 West 48th-1 Bed with Terrace,40.76411,-73.99371,140
Nice Room in Hell's Kitchen 2 Blocks to Times Sq.,40.75839,-73.99165,90
1BR Hell's Kitchen w balcony & view,40.76223,-73.99689,202
4 Bedroom Private Midtown Residence Townhouse,40.76387,-73.98733,2500
Newly updated studio with luxury charm,40.7593,-73.99476,125
4 Bedroom 2000sf Midtown Private Townhouse,40.76387,-73.98733,2500
Beautiful 1BR  | Hells Kitchen | Furnished | GLS,40.76153,-73.99878,469
Sofa Bed Available in Midtown Manhattan,40.7662,-73.99229,30
Midtown 2 full bedrooms,40.76092,-73.99159,135
521 West 48-Apartment near Time Square,40.76411,-73.99371,100
Sunny 1 bedroom in Midtown West!!,40.76748,-73.9862,203
521 West 48-Studio near Time Square,40.76411,-73.99371,115
Chic Midtown NYC Studio | Washer/D | Kitchen | GLS,40.76153,-73.99878,369
Times Square / Broadway Area - Midtown Manhattan,40.7648,-73.99522,85
STUNNING ONE BEDROOM IN THE HEART OF NEW YORK CITY,40.76536,-73.98825,250
521 West 48-Studio in Midtown West,40.76411,-73.99371,125
Spacious Modern Alcove Studio in a Luxury Building,40.76349,-73.99187,214
Midtown West Private Sublet - Best Value,40.76362,-73.98814,99
Hell's Kitchen Enclave: a Diamond in the Rough.,40.76643,-73.99446,100
Lovely Gem in Hell's Kitchen Midtown Manhattan,40.76474,-73.9927,358
Gorgeous 1BR | Washer/Dryer | Heart of Midtown,40.76153,-73.99878,469
Lux 1BR Apt | Work Desk +High Speed Internet | NYC,40.76153,-73.99878,469
