Rustic Meets Shabby Chic- Georgous 2 Bedroom,40.8429,-73.8638,122
The Spot,40.84053,-73.86985,300
Cute and Cozy Private Room,40.84496,-73.86675,79
Beautiful Full House with 3 Bedrooms & 2 Bathrooms,40.84322,-73.8619,199
Bedroom #1 with Access to Living Room and Kitchen,40.84515,-73.86415,65
Bedroom#2 with access to Kitchen & Living Room,40.84484,-73.86203,55
Bedroom #3 with Access to Kitchen & Living Room,40.84304,-73.86202,60
Cozy Room by Stella. Smoke/Drug Free,40.84518,-73.8635,38
"Modern, Cozy, Couple's Suite Near Bronx Zoo",40.84317,-73.86575,121
Serenity,40.8487,-73.8646,99
A lovely studio in the Morris park,40.84729,-73.86173,160
Entire Apt with 1 Bedroom in Morris Park!,40.84532,-73.86221,159
"28 Min 2 Manhattan 14 Min 2 Yankee Stadium, 3 Beds",40.84842,-73.86354,126
25 to Manhattan 3 Bedrooms. 5 Min to Bronx Zoo,40.8468,-73.86538,129
Golden Stay in the Bronx,40.845997,-73.865166,125
Newly Renovated 1-Bedroom Home With Free Parking.,40.84212,-73.86856,90
Cozy and stylish studio semi-basement apartment,40.84532,-73.8659,118
5 Min 2 Bronx Zoo & Botanical 28 Min 2 Manhattan,40.84594,-73.86508,148
20 Min to Manhattan New 3 Bed 1 Bath None smoked,40.84865,-73.86341,148
2 Bedroom apt in the Bronx,40.84800432388659,-73.86349998414516,299
Lovely 2-Bedroom Unit in The Bronx,40.84193,-73.87219,154
Fully renovated apartment!,40.84347910397496,-73.86662408709526,93
Master Bedroom available,40.84751,-73.86456,159
Middle Eastern apartment!,40.84408,-73.86753,109
Living room with sofa and futon.,40.84780498513437,-73.8635117188096,60
Cozy studio apartment,40.84682,-73.86827,87
Alquilo habitación con baño privado agradable casa,40.84446,-73.86302,94
Alquilo Bella habitacion privadas en casa privada,40.84396481786318,-73.86416852474214,75
Bella habitación privada en agradable casa,40.84397318779098,-73.86417422443628,70
Lovely 3-bedroom unit with patio,40.84561,-73.86559,160
Bello anexo con entrada independiente en casa,40.84409366390726,-73.8643204048276,150
Linda habitación con su llave  privada en anexo,40.84406094515208,-73.86401664465666,70
Hermosa habitación privada con llave en anexo,40.84406221332118,-73.86400055140257,65
18 Min 2 Manhattan 4 Bedroom Apt,40.84695,-73.86464,166
