Room with En Suite Bathroom & Deck,40.68818,-73.96383,95
Huge Private  Floor at The Waverly,40.68513,-73.96648,139
"Comfortable, Sunny Room",40.68292,-73.96381,94
Sunny Top Floor Fort Greene Two Bedroom,40.68615,-73.96769,225
St. James Place 1.5-2bdrm 1block to PRATT & Gtrain,40.687,-73.96149,448
Husband & Wife Art-Filled Apartment,40.68136,-73.9654,110
Spacious & Sunny in Prime Brooklyn,40.68566,-73.96781,150
1BR Loft in Brooklyn,40.69445,-73.96546,160
Bedroom With Own Bathroom and Backyard,40.68818,-73.96383,86
Clinton Hill Lux Apt Grill & Lawn,40.68955,-73.96681,200
Large home in most desirable Brooklyn hood!,40.68375,-73.96458,375
RENOVATED SUNNY LARGE 1 BD WITH ART,40.68657,-73.96262,250
"Modern, Bright, Spacious 2 Bed, 2 Bath",40.68307,-73.96392,230
Beautiful Ft. Greene Apartment-NEW!,40.68479,-73.96807,160
Huge Sunny Modern Apt. (1k+sqft),40.69623,-73.96549,355
Victorian Private Brownstone Apartment & Backyard,40.68375,-73.96142,232
2 bedroom in Clinton Hill!,40.68343,-73.9603,155
One Bedroom Apartment in an 1879 Brownstone,40.68173,-73.96537,286
Edo Room,40.69341,-73.96319,96
Rococo Room,40.69485,-73.96223,108
Sun-Drenched Studio in Clinton Hill,40.68367,-73.9671,115
"BIG & SUNNY, 1 STOP FROM MANHATTAN",40.69235,-73.96938,300
St James Pl Landmark Home 1 block to PRATT/Gtrain,40.68767,-73.96468,198
carriage house apartment,40.68691,-73.96708,195
Beautiful 2bdrm Bklyn duplex w/deck + backyard,40.69255,-73.96604,295
1-bedroom apt in Clinton Hill,40.68677,-73.96019,90
Sunny Clinton Hill Apt w/Patio,40.68048,-73.96051,133
NYC - CLINTON HILL - FURNISHED ROOM,40.68371,-73.96461,55
Sunny Bedroom in Clinton Hill,40.69026,-73.96875,75
Perfect BK Location: Just 10 min to Manhattan,40.68425,-73.96465,70
"Bright, serene apt in Fort Greene/Clinton Hill",40.68787,-73.96821,149
Front Studio in Loft Apartment - Steiner Studios,40.69651,-73.96887,95
Lovely Bedroom in Artist's Home,40.68458,-73.96325,98
Quiet 1br in a Mansion!,40.68678,-73.96826,130
3 Story Townhouse in Brooklyn - Sleeps 10!,40.69318,-73.96778,750
"Sunny, Spacious Brooklyn 1-bedroom",40.68434,-73.96536,105
Delightful 2BR Historic Brownstone Duplex,40.68415,-73.96138,275
SUPER BOWL Brooklyn Duplex Apt!!,40.68799,-73.9652,6500
Garden Duplex in Clinton Hill,40.68502,-73.96384,595
"Come see Brooklyn, New York",40.69286,-73.96779,40
Grand Brownstone Owner's Duplex,40.68974,-73.96717,175
"Artsy, Garden Getaway in Central Brooklyn",40.68469,-73.9654,100
Sunny 2 bedroom in Fort Greene,40.68727,-73.96551,200
Converted Carriage House,40.6853,-73.9619,46
Williamsville Sleep & Stay,40.68185,-73.96041,99
True Industrial Loft in Brooklyn,40.69613,-73.96585,87
Sweet Brooklyn Refuge,40.68251,-73.96071,145
"Bright & New Reno, Quiet Block",40.68362,-73.96014,140
1BR Clinton Hill Apt Beautiful Garden - Video,40.69375,-73.96576,150
Stunning Studio in Fort Greene,40.69646,-73.96886,100
Charming sunny room in Brooklyn,40.68316,-73.96163,103
Sunny 1 BR Brooklyn Loft Apartment,40.68288,-73.9611,156
Quiet 2 bdrm in cozy Clinton Hill!,40.68228,-73.96075,200
Stay in Clinton Hill sprout house!,40.68264,-73.96243,40
Cute Studio in Trendy Neighborhood,40.68246,-73.96511,73
10 Minutes to Manhattan,40.6844,-73.95924,170
Cute ethnic cosy private studio!,40.68358,-73.96424,145
Pretty and Private in Clinton Hill,40.68673,-73.96587,110
A Cozy Studio in Clinton Hill,40.68236,-73.964,110
Sunny 2-bedroom in Clinton Hill,40.68596,-73.96443,175
Authentic Brooklyn Vibe in Spacious Bright Flat,40.69657,-73.96884,116
1 bedroom apt in Clinton Hill,40.68764750521714,-73.9650672193909,235
Tall Ceilings & Sunlight Galore,40.685,-73.96044,196
Charmingly Rustic Apt in Ft Greene,40.6924,-73.96835,195
"Bright, Cheerful, Safe and Private Apartment",40.69576,-73.96181,179
Sunny top floor of a brownstone,40.6838,-73.96753,100
GARDEN OASIS CLINTON HILL BROWNSTONE,40.68138,-73.96407,130
"2 Bedroom fully furnished apt,Clinton Hill BK",40.68617,-73.96257,225
Spacious 2 Bedroom + Backyard in Fort Greene BK,40.69509,-73.9689,139
Brooklyn Cute Room + Private Bath!,40.68366,-73.96229,70
2 Bedroom apartment in Brooklyn,40.68612,-73.95995,175
"Charming, Sunny Home in Heart of BK",40.68636,-73.96207,125
Sunny Prewar 2BR/2BA in Fort Greene,40.68834,-73.967,220
Spacious one bedroom with en-suite,40.69408,-73.96493,80
COZY TOP FLOOR DWELLING,40.69303,-73.96492,65
Lovely Brick Townhouse,40.69608,-73.96867,375
Beautiful apartment in awesome Clinton Hill!,40.69314,-73.96092,120
Charming Old-School Apartment 2,40.69262,-73.96886,60
Spacious sunny room in Clinton Hill,40.69091,-73.96579,65
Clinton Hill Apartment,40.68599,-73.964,129
Quiet Sanctuary right by the Subway,40.68502,-73.96788,67
Old World Charm in Hip Brooklyn,40.68803,-73.96785,109
"Brooklyn, Clinton Hill, Private rm",40.68405,-73.96681,60
Historic Clinton Hill Townhouse,40.68538,-73.96356,349
Comfy & Charming 2 Bedroom Home,40.6914,-73.96102,160
CHAMBRE BROOKLYN,40.69543,-73.96971,84
Light-filled Brooklyn duplex loft,40.6854,-73.96741,150
"Spacious One Bedroom in PreWar Building, Ft Greene",40.68836,-73.96868,145
"Bedroom in Clinton Hill, Brooklyn",40.68617,-73.96023,85
1 bedroom APT with private garden,40.69485,-73.96254,130
Sun-filled Clinton Hill apartment.,40.6942,-73.96879,120
Spacious Clinton Hill Room,40.68725,-73.96036,50
"Cozy Bedroom in Crown Heights, BK",40.68066,-73.96063,50
Sunny Loft in Clinton Hill,40.68888,-73.96405,108
Light filled apt. on quiet street,40.68623,-73.9674,100
Stunning 3 BR Apartment Fort Greene,40.69421,-73.96881,350
Charming + Spacious Brownstone Apt,40.68322,-73.96333,135
Subletting my room (Jan-May),40.69585,-73.96344,65
SUNNY BEDROOM IN BROOKLYN BROWNSTON,40.68487,-73.96401,75
Spacious Room in Great Neighborhood,40.69187,-73.96852,55
"Large, Open, Beautiful Apartment",40.68715,-73.96433,90
"LARGE, SUNNY ROOM!",40.68336,-73.96122,45
Large and light Brooklyn apartment,40.68731,-73.96446,125
1st Floor Beautiful Brownstone Apt,40.68419,-73.96122,100
Room in loft apartment above bakery,40.69459,-73.96408,43
Gorgeous 2BDRM Apartment,40.68304,-73.95954,210
FAMILY FRIENDLY 3BR DUPLEX,40.68177,-73.96191,261
1 bedroom with full bathroom,40.69498,-73.96247,150
Luxury 1 bdrm Apt in Clinton Hills.,40.68878,-73.96404,150
Prospect Heights - Large Sunny Apt,40.68075,-73.96228,200
Clinton Hill - pied-à-terre,40.69063,-73.96486,265
Sunny Clinton Hill Brownstone Apt w/ 600sq.ft Deck,40.6889,-73.96349,399
"Glorious brownstone apt w/ outdoor, Clinton Hill",40.6828,-73.96355,150
MyrtleWash Townhouse,40.69323,-73.96853,250
"Spacious loft apt, with plenty of light",40.6902,-73.96098,119
"Sunny, beautiful Brooklyn studio steps from subway",40.68294,-73.96352,98
Clinton Hill Oversized One Bedroom,40.69094,-73.96688,275
Cozy Bedroom In Prime Location,40.68614,-73.96671,50
Private Bedroom 1,40.68578,-73.96458,50
Large stylish Mid Century Duplex in Clinton Hill,40.68522,-73.96303,600
Bedroom in Classic Clinton Hill,40.68732,-73.9611,99
Danish Modern in Brownstone,40.68257,-73.96061,284
Private Bedroom 2,40.68578,-73.96458,50
Clinton Hills (Pratt University),40.69453,-73.96259,100
Family getaway.,40.69588,-73.96893,90
