"Relaxing Apt w vibe, off Park, near Dwntn & Trains",40.66771,-73.92333,90
Mint Comfort in Central Brooklyn,40.657676,-73.90839509999999,271
Hidden Treasure (2.0) | Studio Apartment,40.66514,-73.91697,145
Cozy & Comfortable Private Room | Private Bathroom,40.6653,-73.91737,69
Studio One Deluxe Private Room (private bathroom),40.665,-73.9186,79
Simple Comfort | Private Room,40.66464,-73.91868,65
,40.66409,-73.92314,80
"Bright, Sunny and Warm-Convenient",40.6621,-73.91471,125
NEAT AND TIDY EDEN,40.66322,-73.91902,60
Traveling Nurses & business Welcome!,40.66117,-73.91663,75
Fanta Sea Home,40.66451,-73.91682,75
Belo Quarto,40.66143,-73.9132,55
Astounding room,40.66143,-73.9132,55
Romantic Getaway Room with Private Backyard,40.66143,-73.9132,55
HOME AWAY FROM HOME,40.66032,-73.91457,60
Your comfy abode in Brooklyn,40.67195,-73.90983,39
POLISHED BROOKLYN GETAWAY,40.66223,-73.90976,110
"Large, Sunny Room in 3k sq ft Brooklyn Townhouse",40.66845,-73.92175,67
"Dean Street, BROOKLYN!!",40.67393,-73.90623,40
"3Br Duplex, Backyard and Private Parking",40.66107,-73.90149,586
Great Room in Townhouse Close to 5 Medical Centers,40.6683,-73.9227,64
Fanta Sea Home 2,40.66513,-73.91682,60
Brooklyn Gidi,40.65686,-73.90311,65
"Private big one bedroom apt, Brooklyn,NY",40.66539,-73.91393,116
Brooklyn Cozy Corner,40.6584,-73.90449,50
Fanta Sea Home 3,40.66549,-73.91764,60
Modern Bright Private Entry 3min to TRAIN near JFK,40.66213,-73.91827,100
Cozy 1 bedroom apt in Brooklyn,40.65493,-73.91201,98
1 Guest Only!  Private Room non-smoking!,40.65937,-73.91036,35
APT-2:Room 1,40.66254,-73.91655,45
Comfy Abode in Brooklyn,40.67168,-73.91132,42
Apt2- large bedroom.,40.66102,-73.91592,57
Safari in Brooklyn!,40.65877,-73.91726,110
Tippey Toes (Brooklyn is the new Manhattan),40.66837,-73.91942,300
House 7,40.6758,-73.9074,95
Pinks Place (best i could think of sorry),40.67111,-73.91361,45
1 private bedroom available in an apartment,40.659,-73.91211,50
Private Bedroom in Brooklyn Apt ft. Comfy Hammock,40.66766,-73.92276,50
Duplex on the parkway-- 4 min walk to Subway,40.66888,-73.92116,599
1 private bedroom in an apartment,40.65866,-73.91312,50
Cozy apartment quiet area,40.65703,-73.9114,300
Luxury Sanitized Duplex in Prime Brooklyn Area,40.67559,-73.90799,450
Private room clean and comfortable,40.65692189717701,-73.9067616088802,77
Legends Palace,40.66115,-73.91118,275
Urban Bungalow 1095 (UB1095) #2,40.65428,-73.90825,85
Urban Bungalow 1095 (UB1095) #1,40.65391,-73.90804,85
Beautiful ambiance,40.65789,-73.91425,50
Beautiful ambiance,40.6567,-73.91408,55
Luxurious Brooklyn Apartment,40.66222,-73.91396,500
Best Private Studio In East Flatbush Brooklyn Gem,40.65565,-73.91309,65
Modern Apt Near JFK/Train,40.66209,-73.91951,75
"""Haven On The Parkway ""- 4 min walk to Subway",40.6679,-73.9231,428
Clean..Blue Door Studio Hall in BK,40.66228,-73.92014,420
Cozy and Clean Brooklyn Apartment,40.66548,-73.91365,112
It's a Stunning Day in Bed-Stuy!,40.67588,-73.90684,66
Modern bedroom in Brooklyn5 min from train station,40.67574,-73.90565,85
Brooklyn home away from home - One Bedroom Rental,40.66751,-73.92292,160
Spacious Sanctuary 1 block to train!,40.6618,-73.91616,129
"A 2bedroom apartment 
in East New York Brooklyn",40.67356,-73.90593,200
Fully renovated modern Boho Chic apartment,40.65833,-73.91106,175
Urban Bungalow 1095 (UB1095) #3,40.6537,-73.90833,85
Beautiful 2-bedroom rental unit with patio,40.66761,-73.92066,171
Large Sunny Brooklyn 3 Bdrm  Apartment,40.67605,-73.90617,180
Bright rare 3-bedroom apt with backyard access,40.65843,-73.90722,170
Urban Bungalow 1095 (UB1095) 4 Bedroom Rental Unit,40.65239,-73.90817,450
Nice & Cozy Brooklyn room,40.67163,-73.91117,60
First floor of Brooklyn Art Duplex,40.67167,-73.91378,65
"Spacious 3BR+1.5 bath w/ art, sun light, deep tub",40.65954,-73.91542,194
"Lovely 2 bdrm, Den/Play Room, Fireplace & Rooftop!",40.66738,-73.91834,137
"""TRIPLEX ON THE PARKWAY""-4 Min walk to subway",40.66734,-73.92178,899
Beautiful 2 Bdrm Apt-38 min frm Manhattan,40.6571,-73.90484,149
Brooklyn Golden  Palace,40.65804,-73.91245,215
Luxury Sanitized Duplex Apt. in Prime Brooklyn,40.67387,-73.90666,250
Private Luxury Room 2,40.65767,-73.91259,85
Spacious 1 Bedroom 20 mins from Downtown BK,40.66331,-73.91096,85
Private Cozy Room 2,40.65805,-73.91418,80
A Home away from home!,40.66357,-73.91732,83
Margo’s Place,40.65986,-73.9015,364
Private Cozy Room 3,40.658417,-73.913467,80
LanaLew coZy stay,40.65648,-73.90553,77
2nd floor -Room #5,40.65735,-73.91102,39
1st  floor-Room 6,40.65569,-73.90899,43
Huge Studio Apartment,40.67543,-73.90551,92
2nd floor-Room 7,40.65688,-73.91109,38
1st floor-Room # 8,40.65567,-73.91081,38
2nd floor  - Room# 2,40.65717,-73.91093,40
2nd floor-Room # 9,40.65742,-73.90899,38
